DATETIME_OCCURRED,INC_ID,VEHICLE_ID,ROUTE,DELAY_MINUTES,SYMP_SYMPTOM,DESCRIPTION
4/11/2017 8:37:00 AM,2230174,6023,16L,33,0205,ST TRANSMISSION WON`T GO IN  GEARýOPERATOR RESP TO COLFAX/IRVING WB.BUS IS OPERATING OK.
4/11/2017 6:10:00 AM,2230093,2240-R-2000,121,3,0012,OP SEAT WOULDN?T MOVE ///AIR LINES //
4/10/2017 7:14:00 PM,2229863,LRV147,101,6,3134,BLOWER / TCU FAULTý REST SPD. RESET BREAKERS. OK FOR NOW.   CAB A
4/10/2017 5:42:00 PM,2229841,5042,40,53,0160,STREETSIDE INNER DUAL IS FLAT/ CALLED FT/ FOLLOWER PASSED/ RESPACED 60TH DAHL633PM
4/10/2017 1:11:00 PM,2229753,3971,27,11,0110,LEFT AIRBAG /TD TRADE ON RT
4/10/2017 2:11:00 PM,2229729,LRV227,101,15,3100,TRAIN-52 MULTIPLE FRICTION BRAKE FAULTS FROM LRV-281 THEN WOULD CLEAR. TRADE WITH LRX AT I-25 AND PULLED OFF AT OSAGE DUE TO BEING AT RESTRICTED.   CAB A
4/10/2017 9:54:00 AM,2229651,6228,SKIP,54,0022,GETTING AN UKN WARNING BZR. ADV. S17. RESP-BDWY TABLE 1105AM
4/10/2017 7:39:00 AM,2229612,9389,15L,26,0022,STOP ENGINE LIGHT INTERMIT ON. BUS SLOWS THEN LIGHT CLEARS AFTER 7-8 SECONDS AND BUS CONTINUES. TRUCK-316 MEET AT DECATUR STN. ..TRADE AT EM GARAGE. RESPACED OP TO WB COLORADO BLVD
4/9/2017 7:00:00 PM,2229359,6290,105,56,0520,NO INTERIOR LIGHTSý NOT DESTINATION SIGNý NO WORKING RADIO. RE-SPACED TO ULST/TUFFS FOR 8:21PM TRIP.
4/9/2017 7:49:00 AM,2229200,6200,12,24,0022,CHECK ENGINE LIGHT AND STOP ENGINE LIGHT CAME ON OPERATOR PULLED OVER AND CHECKED.  THE ENGINE COMPARTMENT IS SOAKED IN SOME FLUID AND IT APPEARS THAT A HOSE HAS BURST.  FT NOTIFIE
4/9/2017 3:24:00 AM,2229156,1546,AA,20,1015,WHEEL CHAIR LIFT DOOR NOT FUNCTIONING PROPERLY  BUS WILL BE TRADED BEFORE PULL-OUT BUS PULLED OUT AT 3:38  AND STARTED HIS FIRST TRIP AT 3:51
4/8/2017 8:55:00 PM,2229050,LRV206,103,7,3101,TRAIN WAS GETTING BCU AND TCU FAULTS ON BOTH LRVS KEYING OUT AND IN FIXED IT BUT UT KEPT COMING BACK   CAB A
4/8/2017 5:19:00 PM,2229024,5240,76,81,0047,ST/HOT LUNCH/TOO MUCH TO COVER AND WARN PAX ABOUT/LIQUID AND RUNNING ALL OVER THE FLOOR/CC TRADE/
4/8/2017 3:36:00 PM,2228964,3623,FF,43,1020,PASSENGER WITH A WHEELCHAIR IS STUCK ON THE LIFT. SS25 SENT TO ASSIST. PLATTE MAINTENANCE ADVISED TO ASSIST. THE LIFT WILL NOT DEPLOY TO THE DOWN POSITION. THE OPERATOR HAS TRIED C
4/8/2017 1:35:00 PM,2228920,2299,15,56,0022,STOP ENGINE LIGHT WITH ALARM/ CALLED EM RR// T287/ RESPACED COLF EN DOWN 237PM
4/7/2017 6:44:00 PM,2228569,LRV120,107,5,3101,OPERATOR REPORTED TCU AND BCU FAULTSý KEY OUT/UP ONLY TEMPORARILY CLEARS. AT RESTRICTEDý VERIFIED ROLLING FREELY. TRADE OUT AT PEORIA.   CAB A
4/7/2017 6:18:00 PM,2228541,LRV231,101,7,3100,LRV-231 A TRUCK FRICT BRK IS IN CUT OUT. 2X LONG KEY DONW / /UP DID NOT CLEAR. OOS TRN-37 PICKED UP SPACE NB SOUTHMOOR ON TIME.   CAB A
4/7/2017 3:09:00 PM,2228463,5144,1,54,0405,COOLANT LEAKING A LOT/FT TRADE/
4/7/2017 3:07:00 PM,2228459,1524,AT,4,0022,P O 13 LATE/ARRIVED DIA 5 LATE/DEPART 4 LATE
4/7/2017 11:45:00 AM,2228348,LRV105,107,2,3114,DOOR-12 CUT OUT. DOOR WILL NOT LOCK.   CAB A
4/6/2017 7:09:00 PM,2228068,3937,35,61,0022,NO CHARGE/CK ENGINE/LOW COOLANT/TD MEET/TEMP FIX TO PULL IN
4/6/2017 9:17:00 PM,2228044,LRV115,107,30,3114,TRAIN-24 REPORTED DAMAGED DOOR ON 115 DOOR #11. OPERATOR UNABLE TO SECUREý SO WE HAD TO DEBARK PASSENGERS TO GET HIM OFF ALIGNMENT. HAD TO DROP 10:18 PM TRIP FROM PEORIA TO LINCOLN
4/6/2017 6:54:00 PM,2228031,6015,34,10,0022,LOW HYD LIGHT IS ON / OP WILL WRITE UP IN DOT BOOK
4/6/2017 4:53:00 PM,2228003,3628,FF,10,0022,DEF/FFLX TRADE/RUN LATE
4/6/2017 3:58:00 PM,2228001,6002,3,17,0022,LOW COOLANT STOP ENGN LITE /BAD SENSOR/ON LOOP
4/6/2017 2:41:00 PM,2227941,6104,133,4,0520,NO INTERIOR LIGHTS PER S21/ WILL BE TRADED AT THE DIVISION/
4/6/2017 1:13:00 PM,2227914,LRV254,101,20,3113,COUPLE BETWEEN 249 AND 254 AND BECAME PARTIALLY UNDONE HAD TO SEPARATE AND MOVE THEM SEPERATELY.   CAB A
4/6/2017 7:18:00 AM,2227853,6078,42,32,0405,DRIPPING COOLANT. ST. FOLLOWER ACCO PAX. MLX 2 2201 RNSP 813-846. RESP 846
4/6/2017 6:42:00 AM,2227778,6009,28,11,0205,ADV S/T. THE BRAKE PEDEL IS GOING TO THE FLOOR.OPER RUN SP LATE.
4/6/2017 5:47:00 AM,2227762,1521,CV,11,0165,THERE WERE NO CHAINS IN THE BUS; OPER WENT TO PLRR TO GET CHAINS AND PULLED OUT LATE.
4/6/2017 5:10:00 AM,2227697,6176,28,3,0705,OPER GOT A TRADE;RTD WAS NOT ADV.  UKN TIME OF THE TRADE. AT CC;OPER PULLED OUT LATE.
4/6/2017 3:55:00 AM,2227597,LRV126,101,17,3106,ATS BAD IN CAB.   CAB B
4/6/2017 3:07:00 AM,2227595,3713,AB,13,0135,STEERING HAS FREEPLAY
4/5/2017 6:19:00 PM,2227521,5143,12,17,0160,RR IS DUAL FLAT/FT TRD RUN LATE
4/5/2017 4:16:00 PM,2227488,5125,30,31,0505,NO START/TD SUP MEET/LOOP P U SP NB@ MISS 1647
4/5/2017 3:54:00 PM,2227459,LRV289,101,4,3112,TRAIN-43 REPORTED THAT LRV-209 ON TRAIN 57 HAD A BAG ATTACHED TO TOP OF PANTOGRAPH. LRV IN CENTER OF CONSIST SO WE MADE TRADE AT I-25 WITH LRX-30.   CAB A
4/5/2017 3:05:00 PM,2227453,5094,88,30,0022,CK ENGINE-BUZZER/NO LEAKS OR OTHER ALARMS/CC TRADE
4/5/2017 2:32:00 PM,2227437,5142,3,75,0405,ST/ BUS DIED AT EXT 209/ COOLANT LEAK/TRADE/RESPACE TO ALAM STN 1547
4/5/2017 2:13:00 PM,2227426,3720,BOLT,5,0160,FLAT TIRE/ TRADE/ NLX WILL TAKE TO BO DIV PER S20
4/5/2017 12:03:00 PM,2227381,LRV251,101,3,3100,251 FRICTION BRAKE FAULTS WILL CLEAR WHEN KEYED DOWN/UPý WILL TRADE AT MINERAL.   CAB A
4/5/2017 7:15:00 AM,2227341,6080,105,18,0022,CK/MIL LIGHT; BZR. STOP ENG. ST
4/5/2017 5:10:00 AM,2227264,3920,483,24,0022,LOW COOLANT LIGHT; STOP ENG LIGHT; DUS DIED; NO LEAKS; RESTART AND RUNS FOR A FEW SECONDS AND DIES AGAIN; LX OS LINCOLN STA 612
4/5/2017 7:02:00 AM,2227259,6228,SKIP,126,0605,WOULD NOT GO OVER 35 MPH/SHUT BUS DOWN FOR A FEW MINS/OP STARTED THE TRIP AND MAKE IT AS FAR AS LINDEN/THERE ALL ALARMS WENT OFF AGAIN AND SHE WAS UNABLE TO DRIVE/ST/T205/PROBLEM?T
4/5/2017 6:45:00 AM,2227252,6224,DASH,16,0022,ST/ OPERATOR CALLED IN FALLBACK STATING HE HAS A NO CHARGE LIGHT AND A LOW VOLTAGE LIGHT/ WILL WAIT FOR TRADE/BO RR/ RESPACE TO CENT BLDR RD @722A
4/5/2017 6:29:00 AM,2227242,1520,CV,50,0505,BUS SHUT ITSELF OFF/SHE WAS ABLE TO PUT HER PAX ON ANOTHER BUS/THE BUS RESTARTED AND SHE SAID SHE WAS GOING TO TRY AND GET IT TO THE GARAGE/I ASKED HER TO CK FOR LEAKS BEFORE SHE L
4/5/2017 6:04:00 AM,2227225,1505,L,2,1005,LIFT CONTROLLER CHANGE OUT FOR LIFT PROBLEM/ 606A ARRIVAL/ LEAVE 607A
4/5/2017 5:05:00 AM,2227168,6002,28,11,0705,ST BUS WONT GO IN GEARýOPERATOR PULLED OUT 11 MINUTES LATE.
4/4/2017 6:43:00 PM,2226976,5037,40,14,0110,ONE OF THE AIR BAGS ON THE STREET SIDE BLEW. FT ADVISED.
4/4/2017 3:45:00 PM,2226907,6111,15,72,0720,WILL NOT GO ABOVE 15MPH. NBA. TO EM.
4/4/2017 10:23:00 AM,2226808,5125,66,47,0505,ST/ NO START/ CALL TO OPERATOR TO INFORM ABOUT TRADE/ NO ANSWER
4/4/2017 5:21:00 AM,2226663,6034,9,48,0305,ST/LOW PRESSURE AIR ALARMS/ BUS KEEPS STALLING OUT/ ELECTRICAL ISSUES/ MECHANIC ON SECOND TRUCK/T184 WILL DRIVE BUS BACK TO PLATTE
4/3/2017 7:47:00 PM,2226487,6127,100,56,0022,CHECK ENGINE LIGHTý STOP ENGINE. EVERY 3 MINUTES AN ALARM CAME ON WITH THE DIESEL LIGHT. THEN OTHER ALARMS SOUNDED. TRANSDEV NOTIFIED.
4/3/2017 5:13:00 PM,2226446,5109,50,49,0505,UNABLE TO REAR START/ CALLED CC/ RESPACED OLDE TOWN 605PM/ STARTED LAST TRIP AT645PM
4/3/2017 5:15:00 PM,2226439,1527,J,62,0160,THE TAG AXLE TIRE IS LOW OF AIR. BOULDER MAINTENANCE NOTIFIED. MAINTENANCE IS BRINGING A TRADE BUS TO THE OPERATOR. OPERATOR INSTRUCTED TO RUN THE LAST TRIP ON THE ROUTE J LATE.
4/3/2017 4:39:00 PM,2226421,5238,11,15,0705,BUS WILL NOT SHIFT INTO GEAR. BUS ST PAX ACCOMMODATED BY FOLLOWER. TRADE WITH PULL IN BUS 5033. LOSS 15 MINUTES OP RE-SPACED TO AURORA STN FOR WB TRIP
4/3/2017 1:33:00 PM,2226420,5153,31,14,0610,STALLED/ST/CC/GOT TO GO
4/3/2017 3:48:00 PM,2226412,6016,48,59,0022,MULTIPLE WARNING LIGHTS ON DASH. BUS ENGINE DIED. BUS ST T-316 MEET PAX ACCOMMODATED BY FOLLOWER. LOST TRIP 72-COLORADO TO DOWNTOWN LOSS 59 MINUTES
4/3/2017 3:06:00 PM,2226352,5008,4,54,0044,HIT A POT HOLE AND NOW THERE IS A SCRAPING NOISE COMING FROM HIS BIKE RACK AS IT HITS THE GROUND. OPERATOR WAITING FOR ASSISTANCE AT EVANS AND SHERIDAN. TRANSDEV NOTIFIED. TRANSDEV
4/3/2017 11:35:00 AM,2226262,3901,BOND,14,0028,OPERATOR COULD NOT GET THE FRONT DOOR TO CLOSE AFTER SERVICING A STOP AND NOW THE BUS IS A NO START. .LOOP EXTRA TOOK OVER ROUTE AT 28TH AND HWY 119 AT 11:49 AM
4/3/2017 7:15:00 AM,2226177,3920,27,1,0022,LOW COOLANT STOP ENGINE. BUS DIED. PAX ACCOMMODATED BY FOLLOWER. TD. LX31 WILL RUN EB TRIP. LOSS 1 MINUTE
4/3/2017 6:51:00 AM,2226141,6257,121,94,0160,FRONT CURBSIDE TIRE FLAT. BUS ST. PAX ACCOMMODATED BY FOLLOWER. NO LX TO TRADE. EM RR. BUS RESOACED TO 9 MILE 0853.  BUS MISSED 0651 TO 0838 == 94 MINUTES.
4/3/2017 6:20:00 AM,2226123,5264,37,48,0022,CK STOP ENG;BZR; S/T. S38. LEAKING COOLANT; RESP*716A.
4/3/2017 5:21:00 AM,2226106,6178,36L,54,0022,LOW OIL LIGHT AND STOP ENGINE LIGHT ARE ON.  BUS IS SIDE TRACKED  FTCC NOTIFIED  BUS RE-SPACED TO 21ST AND CHAMPA AT 7:07 AM
4/3/2017 5:54:00 AM,2226104,9332,122X,2,0022,HAD A STOP ENG. PLATTE TRD BUS.
4/3/2017 5:56:00 AM,2226094,3919,46,2,0605,NO POWER ONLY GOES 35 MPH
4/2/2017 6:54:00 AM,2225757,3927,73,76,0022,RED SOOT FILTER LIGHT ON AND BUS WILL NOT MOVE  TD NOTIFIED AND BUS TRADED OUT.  BUS WAS RE-SPACED TO CENTRAL PARK AT 7:55
4/2/2017 12:31:00 AM,2225665,6044,0,135,0505,NO START/PLATTE T-TRUCK TO INSPECT.  BUS WAS OUT OF FUEL.  PER MECHANIC BUS DRIVEN BACK TO GARAGE AFTER REFUELING LAST TRIP LOST
4/1/2017 9:00:00 PM,2225644,6252,105,35,0505,NO START/MLX82 TRADE/T288/RESPACE TO HAVANA ILIFF/2115
4/1/2017 9:07:00 PM,2225643,1510,BOLT,8,0022,CK ENGINE AND BUS WILL NOT MOVE/SHUT DOWN 3 MIN/BUS STARTED/CONTINUING BUT CK ENGINE STILL ON/PULL IN TO DIV TO TRADE WITH 3719
4/1/2017 4:47:00 PM,2225575,6050,48,38,0038,RIGHT FRONT TURN SIGNAL NOT WORKING; PLATTE TO MEET AND REPAIR; BUS HAD TO BE TRADED. RESP TO 72ND AND COLO. W/B ON TIME.
4/1/2017 12:00:00 PM,2225511,6210,40,10,0505,NO POWER //CALLED FTM TO GET TRADE
4/1/2017 8:06:00 AM,2225457,1634-R-2001,MALL,39,0022,CHECK ENGINE LIGHT AND DRIVE FAULT LIGHT ON BUS DRIVEN BACK TO GARAGE FOR NEW BUS
3/31/2017 7:52:00 PM,2225260,3706,N,15,0002,DASH PANEL OVER STEERING COLUMN FALLING OFF/BACK TO DIV FOR TRADE
3/31/2017 3:38:00 PM,2225183,6076,15,18,0022,CK ENG; BZR; EMRR TO CK BUS. RNSP LATE.
3/31/2017 3:23:00 PM,2225176,2294-R-2000,153,21,0040,NOT WORKING. OPER IS GOING BACK INSIDE FOR EMRR. RESP 410PM
3/31/2017 12:09:00 PM,2225117,6245,16L,69,0022,DEF AND CHECK ENG LITES ARE ON / T-316 / TRUCK WILL MEET OP LINC/16TH NO MLX AVAIL / OP CLR TO CONT RTE / OP RESP COLF/COLO MILL 1:15P EB
3/31/2017 1:57:00 PM,2225110,5025,139,51,1005,ST/ OPERATOR STATED HE COULDN`T GET A PAX OFF THE BUS/ LIFT ISN`T WORKING/ CANNOT GET THE BUS INTO DRIVER EITHER/ T288
3/31/2017 8:33:00 AM,2225012,6292,105,62,0022,INTERMITTENT CHECK ENGINE LIGHT. NO LEAKS. BUS RUNNING FINE. TRUCK TO MEET AT TERMINAL. REGEN NEEDED. TRADE AT LOCATION. RESPACE TO ULSTER TUFTS.
3/31/2017 6:11:00 AM,2224952,3969,33,27,0022,BUS DIED LOW OIL NO BATTERY CHARGE AND TEMP EXHAUST TD NOTIFIED  BUS 6151 WILL RUN SPACE FROM DECATUR STN AT 6:38
3/30/2017 8:35:00 PM,2224781,6101,73,81,0710,SLIPS SHAKES ON TAKE OFF/RESSET/ST EM RR/FOLLOWER ACCMD PAX/NEED TOW /2130/TO PL
3/30/2017 5:54:00 PM,2224703,5083,30L,10,0110,LOUD POP/OUTER DUAL LOOKS LIKE TOO MUCH PRESSURE/AIRBAG POPPED OR INNER DUAL FLAT/FT TRADE
3/30/2017 3:53:00 PM,2224668,9377,3L,11,0405,COOLANT LEEK/ST/EM RR
3/30/2017 3:16:00 PM,2224634,3638,FF,8,1005,LIFT INOP/ P O 8 LATE/FIRST TRIP 8 LATE
3/30/2017 10:50:00 AM,2224541,LRV217,101,15,3101,B TRUCK BCU FAULT CUTOUT AND TAKEN TO ELATI   CAB A
3/30/2017 6:54:00 AM,2224461,LRV274,101,5,3106,ATS KEEPS GOING OFF. HAD TO PUT INTO BYPASS VIA ROTARY TO GET TRAIN TO MOVE   CAB B
3/30/2017 5:23:00 AM,2224448,3916,46,10,0160,SOMETHING WAS STUCK IN ONE OF THE TIRES/ TRADEý DELAYED PULLOUT/ TRIP START 540A
3/29/2017 7:44:00 PM,2224206,2133,16L,11,0525,HEADLIGHTS NOT TURNNNING ON /PULLIN BUS TO TRADE /16/1
3/29/2017 2:15:00 PM,2224149,9301,83,45,0405,OP REPORTED HE COULD SMELL A COOLANT LEAK / EM / TRUCK 288  WILL MEET OP 9-MILE / TRUCK SENT BUS TO DIV / OP WILL WRITE UP IN DOT BOOK / LX ON SP 3:33P EB / OP RESP LEET/MONA 4:09P
3/29/2017 9:51:00 AM,2224008,6013,0,63,0105,BUS IS BOUNCING HARD. 120PSI. FUEL LEAK. TRUCK TO MEET. REQ TRADE. RESPACE TO BROADWAY LITTLETON.
3/29/2017 7:28:00 AM,2223990,5204,Y,15,0510,NO POWER TO BUS. S.T FTL 3806 RNSP LATE 727-829. RESP 852A.
3/29/2017 4:52:00 AM,2223819,2093,21,18,0405,I HAD A COOLANT LEAK.  PLRR SAID THE COOLANT LEAK WAS A VERY SMALL DRIP FROM A RADIATOR HOSE AND IT ONLY  TOOK A SCREWDRIVER TO TIGHTEN IT UP.
3/28/2017 9:59:00 PM,2223698,LRV244,101,3,3114,DOOR STAYS OPEN. OP HAS TO CLOSE MANUALLY THEN LOCK OUT.   CAB B
3/28/2017 4:42:00 PM,2223621,5232,3,22,0610,BUS DIED/ UNABLE TO START BUS BACK UP/ SHOW S LOW AIR/ BUS 6178 TO PU PAX/ CONTACT DIV./ WILL SEND A TRUCK/CONTACT DPD/ ASSIST WITH TRAFFIC/ DIV. WILL WOK ON SPACE SITUATION/ CANCE
3/28/2017 2:55:00 PM,2223562,5204,204,23,0505,NO START/FTL TRADE
3/28/2017 7:05:00 AM,2223399,1504,L,54,0040,DRIVER WIPER IS LOOSE. RESP 834A
3/28/2017 6:50:00 AM,2223377,LRV227,101,10,3100,227 C-TRUCK BRAKE FAULTý HAD TO CUT OUT BRAKE TO MOVE.   CAB A
3/27/2017 1:00:00 PM,2222987,3850,324,29,0505,NO START/FTL TRADE
3/27/2017 12:58:00 PM,2222983,9367,15L,56,0022,LOW COOLANT ALARM/BUS SHUT DOWN/T288/PULL BUS BACK IN FOR TRADE/RESPACE TO DECATUR FED 1403
3/27/2017 1:00:00 PM,2222976,5040,92,31,0160,STREETSIDE REAR TIRE IS FLAT/ CALLED FT/ MLX PICKED UP SPACE AT THORNTON PNR 115PM
3/27/2017 10:17:00 AM,2222939,5171,80,36,0022,CK STOP ENG COOLANT LIGHT; ENG DIED. BZR. ST 84TH GRANT. FT. RNSP LATE.
3/27/2017 10:00:00 AM,2222921,5231,76,22,0110,AIR BAG BLEW/ST/LAKEWOOD WADS/CC
3/27/2017 8:00:00 AM,2222889,LRV209,101,5,3128,ENTIRE CONSISIT SHOWS WHITE LIGHTS. VOD STATES "NO LINE VOLTAGE IN LRV 209" CONSISIT REMOVED FROM SERVICE AT BELLVIEW STATION. REPLACED WITH LRX 50ýMARIPOSA.   CAB A
3/27/2017 6:50:00 AM,2222873,5063,31L,33,0160,FLAT TIRE OUTER DUAL DRIVER SIDE FIRST TRANSIT NOTIFIED
3/27/2017 4:25:00 AM,2222829,9383,15L,10,0505,PLRR; NO START.
3/26/2017 10:35:00 PM,2222740,9323,15L,18,0022,CK ENGINE LIGHT/ LOW COOLANT/ NO LEAKS OBSERVED/ T-287 RESPONDING/ PAX TO TAKE THE NEXT BUS 11 :03 PM/ LOOP 3 TO DO SPACE/51 PM TO 11:33 PM/ COLFAX AND BROADWAY/ MECHANIC UNABLE TO
3/26/2017 3:13:00 PM,2222713,6199,20,46,0020,TSO/DUS CALLED/ STATES BUS HAVING ISSUES/ UNABLE TO MAKE CONTACT WITH DRIVER/ CONTACT DIV./ WILL SEND SUPV. TO CK BUS AT DUS/ OPERATOR FINALLY CALLED / STATES SPEED GAUGE/ AIR GAUG
3/26/2017 5:29:00 PM,2222694,3733,AA,17,0160,STREETSIDE REAR DUAL WAS FLAT
3/26/2017 10:28:00 AM,2222615,2303,43,3,0001,BUS HAD A DIRTY INTERIOR/ DELAYED PULLOUT/ AND START ON TRIP 3 MIN DOWN
3/25/2017 3:39:00 PM,2222375,6236,SKIP,63,0405,RED FLUID LEAKING FROM STREETSIDE REAR/BROKEN HOSE/OP CATCHING FLUID/MAINT TRADE/ONE TRIP MISSED/
3/25/2017 1:33:00 PM,2222314,6222,SKIP,46,0405,COOLANT LEAK //TOLD OP TO STAY PUT AND CALLED TO SEND OUT T TRUCK AND BUS TRADE TO OP //CANCELLED TRIP AT 138//RESPACED TO 224 TIMEPOINT  ON NB TRIP//
3/25/2017 11:54:00 AM,2222295,LRV225,101,3,3138,TCU FLTS LRV225 C-TRUCK. BROUGHT TRAIN TO STOP. KEY OUT/IN CLEARED FOR A BIT & RETURNED AT D.CRK AND AGAIN AT LINCOLN. CUT OUT C-TRUCK BUT OP RETURNED IT TO NORMAL W/O PERM FROM CO
3/25/2017 9:20:00 AM,2222291,6091,83,43,0715,TRANS LEAK/ SIDETRACKED/ T288/ MLX 2 ON SPACE FROM BDWY 14TH 1019AM-1241PM LEET MONA/ RESPACED LEET MONA 1241PM
3/25/2017 5:55:00 AM,2222204,6018,43,9,0605,DRIVER HAVING TROUBLE WITH THE BUS NOT GOING OVER 15 MPHIS TAKING BUS TO BACKDOOR MECHANIC BUS LEFT STARTING TERMINAL 9 MINS LATE
3/24/2017 6:35:00 PM,2221997,5265,105,42,0305,ST LOW AIR AND FRONT OF THE BUS WON`T RAISE FROM THE NEEL POSITIONýT288
3/24/2017 5:47:00 PM,2221974,LRV123,107,10,3138,OPERATOR ADVISED ON TCU FAULT WITH RED DASH BRAKE INDICATOR FLASHING ON OFF AT DRY CREEK NB NOT DRAGGING. KEY OUT/UP DID NOT CLEARý VERIFIED NOT DRAGGINGý LRV AT RESTRICTEDý SWAPPE
3/24/2017 4:57:00 PM,2221972,3636,FF,20,0160,R TAG TIRE BAD BUBBLE DAMAGE /ST BO RR /MLX 89/3648 /GOOD TO GO RUN LAST R TRIP 701PM
3/24/2017 3:57:00 PM,2221961,2115,153,44,0505,ST NO STARTýOPERATOR HAS PASSENGERS AND WILL RUN THE TRIP LATEýBUS EMPTY AT COLFAX/SABLEýRESP TO ARAPAHOE CROSSING.
3/24/2017 3:55:00 PM,2221938,5032,52,16,0028,DOOR BRAKET /ST FT
3/24/2017 4:35:00 PM,2221935,LRV263,101,4,3132,PRULP FAULT FROM TAIL TRK TO STATION. CLEARED ON OWN. CAME BACK NB DRY CRKý KEY DWN / UP @ARAP. NO PROB TO DUT.   CAB B
3/24/2017 3:51:00 PM,2221905,LRV250,103,15,3138,LRV250 TCU FAULT AT RESTR SPEED.   KEY OUT/IN DID NOT CLEAR.  OOS FROM AURW TO MARIP.  TRADED W/ LRX.50 BEGIN TRIP WESTBOUND AT AURW.  SHORT TURN AT FED/CNTR.   CAB A
3/24/2017 12:44:00 PM,2221808,LRV274,101,2,3106,JUST AN FYI EVERY OTHER TRAIN THAT HAS BEEN TRYING TO PUT ATS BACK INTO NORMAL BETWEEN SOUTHMOR AND FLORIDA HAS HAD TO KEY DOWN MULTIPLE TIMES TO GET ATS TO CLEAR. THIS HAPPENS WEA
3/24/2017 10:00:00 AM,2221748,LRV301,101,12,3106,OP RPTS DISC BRKS APPLIED BRINGING TR TO STOP. NO ALARMS OR FLTS ON DASH. NO LIGHTS OUTSIDE LRV`S. KEY OUT/IN CLEARS AND THEN BRKS APPLY AGAIN WHEN MOVING.  PUT ATS IN BYPASS ON LR
3/24/2017 6:37:00 AM,2221645,LRV289,101,2,3106,TRAIN-56 ATS IN BYPASS DUE TO TRIPPING IN MULTIPLE LOCATIONS ON PR AND SE ALIGNMENTS.   CAB B
3/23/2017 10:35:00 PM,2221385,6256,45,86,0040,DS WIPER STOPPED/ST/EMRR/TRK/2303/GOT TO GO RESP CENTRAL PARK
3/23/2017 6:33:00 PM,2221309,5186,14,24,0160,THE REAR CURB SIDE INSIDE TIRE IS FLAT. FT ADVISED. 5180 SP AT 1901.
3/23/2017 5:56:00 PM,2221303,LRV131,101,10,3138,OP RPTS TCU FAULTS. BRAKES LOCKED AND RELEASED THEN ROLLING FREELY. RESTR SPEED. NO WHITE LIGHTS ON ANY OF LRV`S. SUP MATTOX SAYS SOME NOISE COMING FROM LRV131 B-TRUCK. OOS AT OSAG
3/23/2017 9:33:00 AM,2221249,6174,50,32,0022,INTERMITENT LOW COOLANT LIGHT. ENGINE SHUT DOWN. CC ADVISED. 5108 ON SPACE FROM OLDE TWN.
3/23/2017 4:10:00 PM,2221239,5237,11,15,0625,ENGINE OIL LEAKý FTCMA ADVISED. BUS IS NOT MOVING. SENT TRADE AND WILL RUN SPACE LATE W/B.
3/23/2017 3:09:00 PM,2221223,5162,10,84,0105,THE FRONT END OF THE BUS IS BOUNCING AROUND. FT ADVISED. RE-SPACED TO CCA AT 16:29.
3/23/2017 3:12:00 PM,2221209,6222,SKIP,46,0710,OP SAYS LEAKING TRANS FLUID/MAINT BRING TRADE/RESPACE TBMS NB 1558
3/23/2017 3:10:00 PM,2221196,LRV256,101,1,3122,ADA RAMP BROKEN DRIVER SIDE.  BURY CAB   CAB A
3/23/2017 1:37:00 PM,2221171,6162,76,30,0625,SIDE TRACKED OIL LEAK //TOLD OP NOT TO CONTINUE//LEAKING PRETTY BADLY//CALLED FTCC
3/23/2017 12:38:00 PM,2221133,1505,BOLT,50,0610,THE ENGINE DIED OUT. THE FOLLOWER WILL PICK UP THE PASSENGERS. RE-SPACE TO DIATONAL/NIWOT.
3/23/2017 10:58:00 AM,2221096,6179,72,25,0625,ST/ OIL LEAKý TO CC FORM MAINT
3/23/2017 8:17:00 AM,2221033,6078,130,23,0610,ST/ BUS LOSING POWER AFTER SHAKING A LOTý BARELY MOVINGý SHUTDOWN TO RESETý TRUCK HEADED TO LOCATION/ T288/ FOLLOW TO THE DIVISION @851A
3/23/2017 7:37:00 AM,2221011,LRV121,101,10,3134,BLOWER FAULTS AT RESTRICTEDý WILL NOT RESET WITH BREAKERS THROWN. WILL TRADE OUT.   CAB A
3/23/2017 6:47:00 AM,2220992,6196,38,5,0645,FUEL LEAKý TRADE AT YARDý DELAYED PULLOUT AND SER LOSS
3/23/2017 6:35:00 AM,2220989,LRV129,107,2,3106,ATS BYPASS ON ALL TRAINS NORTH BOUND FROM FLORIDA TO DAYTON DUE TO MULTIPLE ATS TRIPS IN AREA.   CAB A
3/23/2017 6:31:00 AM,2220981,6147,51,4,0160,CURBSIDE REAR TIRE SHOWING CORD
3/22/2017 8:18:00 PM,2220772,5046,120,36,0610,ST/FT
3/22/2017 8:40:00 PM,2220768,LRV118,107,2,3131,OPER. STATED THAT WHEN THE WIG WAGS ARE ON THE RIGHT SIDE HEADLIGHT DOES NOT WORK IN A-CAB OF LRV 118.   CAB A
3/22/2017 7:04:00 PM,2220752,9402,15L,5,0505,NO START/ST/EMRR/OPP GOT TO GO /
3/22/2017 3:54:00 PM,2220701,5190,1,84,0505,NO START//RE-SPACED TO AURARIA 9TH AFTER TRADE.
3/22/2017 1:41:00 PM,2220648,3639,FF,18,0047,HOT LUNCH-TAKING THE BUS BACK TO THE GARAGE TO BE TRADED. RE-SPACED TO TBMS PNR.
